collect_time,cpu_util
2023/6/17 0:03,18.33
2023/6/17 0:08,18.43
2023/6/17 0:12,18.15
2023/6/17 0:17,18.77
2023/6/17 0:22,18.05
2023/6/17 0:38,18.37
2023/6/17 0:42,18.69
2023/6/17 0:47,18.12
2023/6/17 0:53,18.65
2023/6/17 0:57,18.21
2023/6/17 1:03,18.15
2023/6/17 1:12,18.02
2023/6/17 1:18,18.1
2023/6/17 1:23,18.25
2023/6/17 1:27,18.24
2023/6/17 1:33,18.42
2023/6/17 1:37,19.58
2023/6/17 1:53,18.45
2023/6/17 1:58,18.02
2023/6/17 2:02,18.83
2023/6/17 2:07,18.74
2023/6/17 2:13,18.73
2023/6/17 2:27,18.19
2023/6/17 2:32,18.14
2023/6/17 2:37,18.24
2023/6/17 2:42,18.05
2023/6/17 2:47,18.21
2023/6/17 3:03,18.36
2023/6/17 3:08,19.17
2023/6/17 3:12,19.23
2023/6/17 3:17,17.92
2023/6/17 3:22,18.37
2023/6/17 3:27,18.8
2023/6/17 3:43,18.57
2023/6/17 3:48,18.07
2023/6/17 3:53,18.6
2023/6/17 3:57,18.52
2023/6/17 4:02,18.88
2023/6/17 4:07,18.36
2023/6/17 4:12,18.87
2023/6/17 4:17,18.2
2023/6/17 4:22,18.36
2023/6/17 4:27,18.67
2023/6/17 4:32,18.29
2023/6/17 4:38,18.27
2023/6/17 4:42,18.06
2023/6/17 4:58,18.2
2023/6/17 5:02,18.54
2023/6/17 5:07,18.14
2023/6/17 5:12,18.82
2023/6/17 5:18,18.15
2023/6/17 5:32,18.19
2023/6/17 5:37,18.32
2023/6/17 5:43,17.9
2023/6/17 5:47,18.2
2023/6/17 5:52,18.13
2023/6/17 5:57,18.18
2023/6/17 6:03,18.37
2023/6/17 6:08,19.64
2023/6/17 6:12,18.64
2023/6/17 6:17,18.14
2023/6/17 6:23,18.44
2023/6/17 6:28,18.13
2023/6/17 6:33,18.91
2023/6/17 6:37,18.63
2023/6/17 6:48,18.15
2023/6/17 6:53,18.48
2023/6/17 6:58,18
2023/6/17 7:03,18.11
2023/6/17 7:08,18.32
2023/6/17 7:12,17.95
2023/6/17 7:23,18.71
2023/6/17 7:27,18.67
2023/6/17 7:33,18.29
2023/6/17 7:38,19.1
2023/6/17 7:43,19.03
2023/6/17 7:47,17.95
2023/6/17 7:52,18.2
2023/6/17 8:02,18.15
2023/6/17 8:08,18.26
2023/6/17 8:12,18.36
2023/6/17 8:17,18.1
2023/6/17 8:22,18.41
2023/6/17 8:28,18.81
2023/6/17 8:37,18.28
2023/6/17 8:43,18.42
2023/6/17 8:47,18.32
2023/6/17 8:53,18.23
2023/6/17 8:57,18.38
2023/6/17 9:03,18.32
2023/6/17 9:12,18.15
2023/6/17 9:18,18.77
2023/6/17 9:22,18.03
2023/6/17 9:28,18.3
2023/6/17 9:32,18.38
2023/6/17 9:37,18.2
2023/6/17 9:43,18.75
2023/6/17 9:53,18.7
2023/6/17 9:57,18.18
2023/6/17 10:03,18.1
2023/6/17 10:08,18.34
2023/6/17 10:13,17.98
2023/6/17 10:18,18.2
2023/6/17 10:27,18.26
2023/6/17 10:33,18.37
2023/6/17 10:37,19.58
2023/6/17 10:42,18.73
2023/6/17 10:47,18.11
2023/6/17 10:53,18.38
2023/6/17 10:57,18.01
2023/6/17 11:02,18.72
2023/6/17 11:08,18.65
2023/6/17 11:13,18.71
2023/6/17 11:17,18.17
2023/6/17 11:23,18.63
2023/6/17 11:28,18.15
2023/6/17 11:32,18.16
2023/6/17 11:42,18.14
2023/6/17 11:48,18.16
2023/6/17 11:52,18.72
2023/6/17 11:57,18.69
2023/6/17 12:02,18.06
2023/6/17 12:07,18.84
2023/6/17 12:12,19.23
2023/6/17 12:18,17.88
2023/6/17 12:23,18.44
2023/6/17 12:28,18.63
2023/6/17 12:33,18.21
2023/6/17 12:37,17.94
2023/6/17 12:42,18.41
2023/6/17 12:58,18.8
2023/6/17 13:02,18.4
2023/6/17 13:07,18.31
2023/6/17 13:13,18.5
2023/6/17 13:18,18.24
2023/6/17 13:22,18.23
2023/6/17 13:33,18.39
2023/6/17 13:38,18.15
2023/6/17 13:43,18
2023/6/17 13:47,18.95
2023/6/17 13:53,18.19
2023/6/17 13:58,18.06
2023/6/17 14:03,18.5
2023/6/17 14:13,18.59
2023/6/17 14:18,18.2
2023/6/17 14:22,18.8
2023/6/17 14:28,18.26
2023/6/17 14:32,18.16
2023/6/17 14:47,18.14
2023/6/17 14:53,18.23
2023/6/17 14:57,18.18
2023/6/17 15:02,18.23
2023/6/17 15:08,19.42
2023/6/17 15:12,18.57
2023/6/17 15:23,18.37
2023/6/17 15:27,18.07
2023/6/17 15:33,18.88
2023/6/17 15:37,18.44
2023/6/17 15:43,18.79
2023/6/17 15:47,18.15
2023/6/17 15:52,18.48
2023/6/17 15:58,18.13
2023/6/17 16:03,17.96
2023/6/17 16:07,18.26
2023/6/17 16:13,18.09
2023/6/17 16:18,18.13
2023/6/17 16:22,18.67
2023/6/17 16:27,18.68
2023/6/17 16:38,19.13
2023/6/17 16:43,19.1
2023/6/17 16:47,18.11
2023/6/17 16:52,18.34
2023/6/17 16:57,18.63
2023/6/17 17:03,18.15
2023/6/17 17:08,18.24
2023/6/17 17:13,18.37
2023/6/17 17:18,17.93
2023/6/17 17:22,18.51
2023/6/17 17:28,18.83
2023/6/17 17:32,18.46
2023/6/17 17:38,18.29
2023/6/17 17:43,18.48
2023/6/17 17:53,18.26
2023/6/17 17:58,18.32
2023/6/17 18:02,18.23
2023/6/17 18:07,18.23
2023/6/17 18:12,17.88
2023/6/17 18:17,18.88
2023/6/17 18:28,18.28
2023/6/17 18:33,18.62
2023/6/17 18:37,18.18
2023/6/17 18:42,18.7
2023/6/17 18:47,18.14
2023/6/17 18:52,18.51
2023/6/17 18:57,18.3
2023/6/17 19:03,18.04
2023/6/17 19:08,18.27
2023/6/17 19:12,17.93
2023/6/17 19:18,18.1
2023/6/17 19:23,18.29
2023/6/17 19:27,18.14
2023/6/17 19:32,18.4
2023/6/17 19:43,18.56
2023/6/17 19:47,18.32
2023/6/17 19:52,18.25
2023/6/17 19:57,18.14
2023/6/17 20:03,18.88
2023/6/17 20:08,18.54
2023/6/17 20:18,18.39
2023/6/17 20:22,18.57
2023/6/17 20:28,18.05
2023/6/17 20:32,18.1
2023/6/17 20:37,18.34
2023/6/17 20:42,17.91
2023/6/17 20:47,17.99
2023/6/17 20:52,18.71
2023/6/17 20:57,18.56
2023/6/17 21:03,18.1
2023/6/17 21:08,19.15
2023/6/17 21:12,19.17
2023/6/17 21:17,17.93
2023/6/17 21:22,18.14
2023/6/17 21:32,18.17
2023/6/17 21:38,18.19
2023/6/17 21:42,18.19
2023/6/17 21:47,18.09
2023/6/17 21:53,18.36
2023/6/17 21:58,18.89
2023/6/17 22:08,18.04
2023/6/17 22:12,18.52
2023/6/17 22:18,18.25
2023/6/17 22:23,18.25
2023/6/17 22:28,18.43
2023/6/17 22:32,18.27
2023/6/17 22:47,18.92
2023/6/17 22:52,17.95
2023/6/17 22:57,18.29
2023/6/17 23:02,18.35
2023/6/17 23:07,18.16
2023/6/17 23:22,18.65
2023/6/17 23:27,18.28
2023/6/17 23:32,18.01
2023/6/17 23:38,18.3
2023/6/17 23:42,18.05
2023/6/17 23:48,18.02
2023/6/18 0:03,18.4
2023/6/18 0:07,19.69
2023/6/18 0:13,18.65
2023/6/18 0:18,18.28
2023/6/18 0:22,18.27
2023/6/18 0:38,18.53
2023/6/18 0:42,18.86
2023/6/18 0:47,18.32
2023/6/18 0:53,18.6
2023/6/18 0:57,18.18
2023/6/18 1:02,18.15
2023/6/18 1:13,18.03
2023/6/18 1:17,18.08
2023/6/18 1:23,18.74
2023/6/18 1:28,18.65
2023/6/18 1:33,18.18
2023/6/18 1:37,18.89
2023/6/18 1:52,18.47
2023/6/18 1:57,18.57
2023/6/18 2:03,18.17
2023/6/18 2:07,18.28
2023/6/18 2:13,18.48
2023/6/18 2:27,18.54
2023/6/18 2:32,18.81
2023/6/18 2:38,18.25
2023/6/18 2:42,18.58
2023/6/18 2:48,18.29
2023/6/18 3:03,18.36
2023/6/18 3:07,18.26
2023/6/18 3:13,18.17
2023/6/18 3:17,19.17
2023/6/18 3:23,18.17
2023/6/18 3:27,18.21
2023/6/18 3:43,18.75
2023/6/18 3:48,18.11
2023/6/18 3:52,18.8
2023/6/18 3:57,18.28
2023/6/18 4:02,18.27
2023/6/18 4:08,18.34
2023/6/18 4:12,18.08
2023/6/18 4:17,18.07
2023/6/18 4:22,18.35
2023/6/18 4:27,18.39
2023/6/18 4:32,18.45
2023/6/18 4:37,19.36
2023/6/18 4:42,18.66
2023/6/18 4:58,17.99
2023/6/18 5:02,18.85
2023/6/18 5:08,18.71
2023/6/18 5:12,18.81
2023/6/18 5:17,18.3
2023/6/18 5:22,18.5
2023/6/18 5:32,18.14
2023/6/18 5:38,18.21
2023/6/18 5:42,17.95
2023/6/18 5:48,18.16
2023/6/18 5:53,18.51
2023/6/18 5:58,18.63
2023/6/18 6:13,19.23
2023/6/18 6:18,18.01
2023/6/18 6:23,18.47
2023/6/18 6:28,18.77
2023/6/18 6:32,18.12
2023/6/18 6:38,18.21
2023/6/18 6:47,18.25
2023/6/18 6:53,18.47
2023/6/18 6:57,18.77
2023/6/18 7:03,18.69
2023/6/18 7:08,18.06
2023/6/18 7:12,18.54
2023/6/18 7:18,18.2
2023/6/18 7:28,18.35
2023/6/18 7:32,18.39
2023/6/18 7:37,18.26
2023/6/18 7:43,18.05
2023/6/18 7:47,19.09
2023/6/18 7:53,18.1
2023/6/18 8:03,18.5
2023/6/18 8:08,18.24
2023/6/18 8:13,18.52
2023/6/18 8:17,18.01
2023/6/18 8:22,18.75
2023/6/18 8:27,18.15
2023/6/18 8:32,18.11
2023/6/18 8:37,18.3
2023/6/18 8:43,17.96
2023/6/18 8:47,18.16
2023/6/18 8:52,18.26
2023/6/18 8:57,18.25
2023/6/18 9:02,18.4
2023/6/18 9:17,18.35
2023/6/18 9:23,18.38
2023/6/18 9:28,18.11
2023/6/18 9:33,18.92
2023/6/18 9:38,18.37
2023/6/18 9:43,18.81
2023/6/18 9:53,18.47
2023/6/18 9:57,18.06
2023/6/18 10:02,18.09
2023/6/18 10:07,18.15
2023/6/18 10:12,18.01
2023/6/18 10:18,18.04
2023/6/18 10:22,18.86
2023/6/18 10:32,18.13
2023/6/18 10:37,18.85
2023/6/18 10:43,19.21
2023/6/18 10:47,18.01
2023/6/18 10:53,18.41
2023/6/18 10:58,18.55
2023/6/18 11:07,18.14
2023/6/18 11:12,18.42
2023/6/18 11:18,18.07
2023/6/18 11:22,18.45
2023/6/18 11:27,18.67
2023/6/18 11:33,18.74
2023/6/18 11:38,18.09
2023/6/18 11:42,18.52
2023/6/18 11:48,18.26
2023/6/18 11:52,18.16
2023/6/18 11:57,18.4
2023/6/18 12:02,18.34
2023/6/18 12:08,18.18
2023/6/18 12:12,17.9
2023/6/18 12:22,18.13
2023/6/18 12:28,18.35
2023/6/18 12:33,18.65
2023/6/18 12:38,18.22
2023/6/18 12:42,18.54
2023/6/18 12:48,18.13
2023/6/18 12:52,18.76
2023/6/18 12:58,18.17
2023/6/18 13:03,18.05
2023/6/18 13:08,18.48
2023/6/18 13:12,17.98
2023/6/18 13:17,18.15
2023/6/18 13:22,18.07
2023/6/18 13:28,18.22
2023/6/18 13:33,18.38
2023/6/18 13:37,19.52
2023/6/18 13:42,18.69
2023/6/18 13:47,18.25
2023/6/18 13:53,18.39
2023/6/18 13:58,17.99
2023/6/18 14:02,18.88
2023/6/18 14:13,18.71
2023/6/18 14:17,18.21
2023/6/18 14:22,18.46
2023/6/18 14:28,18.1
2023/6/18 14:32,18.24
2023/6/18 14:37,18.21
2023/6/18 14:43,18.03
2023/6/18 14:47,17.98
2023/6/18 14:53,18.58
2023/6/18 14:58,18.52
2023/6/18 15:03,18.22
2023/6/18 15:07,18.95
2023/6/18 15:12,19.37
2023/6/18 15:18,18.06
2023/6/18 15:28,18.56
2023/6/18 15:32,18.02
2023/6/18 15:38,18.13
2023/6/18 15:43,18.43
2023/6/18 15:48,18.04
2023/6/18 15:52,18.42
2023/6/18 15:57,18.56
2023/6/18 16:03,18.8
2023/6/18 16:08,18.02
2023/6/18 16:12,18.57
2023/6/18 16:18,18.23
2023/6/18 16:22,18.37
2023/6/18 16:28,18.28
2023/6/18 16:32,18.29
2023/6/18 16:42,18.01
2023/6/18 16:47,18.85
2023/6/18 16:52,18.01
2023/6/18 16:57,18.17
2023/6/18 17:03,18.36
2023/6/18 17:07,18.12
2023/6/18 17:18,18.06
2023/6/18 17:22,18.71
2023/6/18 17:27,18.32
2023/6/18 17:32,18.11
2023/6/18 17:38,18.16
2023/6/18 17:43,18.05
2023/6/18 17:47,18.14
2023/6/18 17:52,18.18
2023/6/18 17:57,18.16
2023/6/18 18:02,18.3
2023/6/18 18:07,19.21
2023/6/18 18:13,18.75
2023/6/18 18:18,18.31
2023/6/18 18:22,18.38
2023/6/18 18:32,18.78
2023/6/18 18:38,18.57
2023/6/18 18:43,18.72
2023/6/18 18:47,18.28
2023/6/18 18:52,18.58
2023/6/18 18:58,18
2023/6/18 19:03,18.04
2023/6/18 19:08,18.4
2023/6/18 19:13,17.98
2023/6/18 19:17,18.04
2023/6/18 19:23,18.65
2023/6/18 19:27,18.69
2023/6/18 19:33,18.18
2023/6/18 19:38,19.06
2023/6/18 19:47,18.15
2023/6/18 19:53,18.41
2023/6/18 19:57,18.61
2023/6/18 20:02,18.13
2023/6/18 20:08,18.12
