collect_time,cpu_util
2023/6/17 0:00,10.17
2023/6/17 0:05,10.03
2023/6/17 0:10,10.18
2023/6/17 0:15,9.86
2023/6/17 0:20,10.1
2023/6/17 0:25,10.02
2023/6/17 0:30,9.96
2023/6/17 0:35,10.07
2023/6/17 0:40,10.19
2023/6/17 0:45,9.92
2023/6/17 0:50,10.15
2023/6/17 0:55,9.99
2023/6/17 1:00,9.88
2023/6/17 1:05,10.18
2023/6/17 1:10,10.09
2023/6/17 1:15,10.02
2023/6/17 1:20,10.11
2023/6/17 1:25,9.98
2023/6/17 1:30,10.1
2023/6/17 1:35,9.99
2023/6/17 1:40,10.02
2023/6/17 1:45,10.09
2023/6/17 1:50,9.92
2023/6/17 1:55,9.93
2023/6/17 2:00,9.85
2023/6/17 2:05,9.94
2023/6/17 2:10,9.9
2023/6/17 2:15,9.79
2023/6/17 2:21,9.86
2023/6/17 2:25,9.92
2023/6/17 2:30,9.93
2023/6/17 2:35,9.79
2023/6/17 2:40,9.9
2023/6/17 2:45,9.89
2023/6/17 2:50,9.8
2023/6/17 2:55,9.96
2023/6/17 3:00,10.01
2023/6/17 3:05,9.9
2023/6/17 3:10,10.25
2023/6/17 3:15,11.32
2023/6/17 3:20,9.94
2023/6/17 3:25,9.82
2023/6/17 3:30,9.79
2023/6/17 3:35,10.01
2023/6/17 3:40,9.86
2023/6/17 3:45,10.01
2023/6/17 3:50,9.88
2023/6/17 3:55,10.02
2023/6/17 4:00,9.91
2023/6/17 4:05,9.97
2023/6/17 4:10,9.97
2023/6/17 4:15,9.89
2023/6/17 4:20,9.87
2023/6/17 4:25,10
2023/6/17 4:30,9.98
2023/6/17 4:35,10.32
2023/6/17 4:40,10.31
2023/6/17 4:45,9.76
2023/6/17 4:50,9.87
2023/6/17 4:55,9.73
2023/6/17 5:00,9.98
2023/6/17 5:05,9.8
2023/6/17 5:10,9.95
2023/6/17 5:15,9.79
2023/6/17 5:20,9.86
2023/6/17 5:25,9.87
2023/6/17 5:30,10.01
2023/6/17 5:35,9.76
2023/6/17 5:40,9.9
2023/6/17 5:45,9.75
2023/6/17 5:51,9.9
2023/6/17 5:55,9.81
2023/6/17 6:00,9.73
2023/6/17 6:05,9.96
2023/6/17 6:10,10.03
2023/6/17 6:15,9.74
2023/6/17 6:21,9.95
2023/6/17 6:25,9.89
2023/6/17 6:30,9.97
2023/6/17 6:35,9.83
2023/6/17 6:40,9.73
2023/6/17 6:45,9.93
2023/6/17 6:50,9.9
2023/6/17 6:55,9.8
2023/6/17 7:00,9.93
2023/6/17 7:05,9.87
2023/6/17 7:10,9.95
2023/6/17 7:15,9.85
2023/6/17 7:20,9.98
2023/6/17 7:25,9.83
2023/6/17 7:30,9.96
2023/6/17 7:35,9.74
2023/6/17 7:40,9.91
2023/6/17 7:45,10
2023/6/17 7:50,9.94
2023/6/17 7:55,9.92
2023/6/17 8:00,9.95
2023/6/17 8:05,10.17
2023/6/17 8:10,10.1
2023/6/17 8:15,9.97
2023/6/17 8:20,10.1
2023/6/17 8:25,9.95
2023/6/17 8:31,10.1
2023/6/17 8:35,10.1
2023/6/17 8:40,10.05
2023/6/17 8:45,9.93
2023/6/17 8:50,10
2023/6/17 8:55,9.93
2023/6/17 9:00,10.05
2023/6/17 9:05,10.07
2023/6/17 9:10,10.01
2023/6/17 9:15,10.02
2023/6/17 9:20,9.97
2023/6/17 9:25,9.92
2023/6/17 9:30,10.01
2023/6/17 9:35,9.89
2023/6/17 9:40,10.04
2023/6/17 9:45,9.96
2023/6/17 9:50,10.02
2023/6/17 9:55,9.93
2023/6/17 10:00,10.09
2023/6/17 10:05,9.94
2023/6/17 10:10,10.11
2023/6/17 10:15,9.85
2023/6/17 10:20,10.26
2023/6/17 10:25,9.97
2023/6/17 10:30,10.12
2023/6/17 10:35,10.07
2023/6/17 10:40,10.25
2023/6/17 10:45,10.11
