collect_time,cpu_util
2023/6/17 0:05,91.18
2023/6/17 0:06,48.92
2023/6/17 0:16,41.27
2023/6/17 0:27,36.42
2023/6/17 0:28,4.21
2023/6/17 0:32,39.64
2023/6/17 0:39,29.54
2023/6/17 0:48,33.95
2023/6/17 0:54,34.7
2023/6/17 0:59,25.23
2023/6/17 1:10,36.84
2023/6/17 1:14,22.66
2023/6/17 1:20,30.16
2023/6/17 1:26,25.11
2023/6/17 1:31,24.65
2023/6/17 1:35,28.56
2023/6/17 1:36,3.84
2023/6/17 1:42,22.07
2023/6/17 1:47,21.6
2023/6/17 1:53,19.23
2023/6/17 2:03,21.52
2023/6/17 2:07,24.04
2023/6/17 2:08,3.85
2023/6/17 2:19,22.53
2023/6/17 2:23,14.66
2023/6/17 2:24,68.28
2023/6/17 2:34,16.19
2023/6/17 2:40,22.72
2023/6/17 2:45,16.61
2023/6/17 2:46,4.53
2023/6/17 2:52,16.5
2023/6/17 2:56,19.55
2023/6/17 3:02,14.01
2023/6/17 3:06,17.39
2023/6/17 3:16,16.44
2023/6/17 3:17,3.98
2023/6/17 3:22,16.03
2023/6/17 3:32,15.52
2023/6/17 3:39,13.53
2023/6/17 3:48,14.62
2023/6/17 3:49,6.17
2023/6/17 3:59,17.62
2023/6/17 4:00,25.29
2023/6/17 4:05,14.93
2023/6/17 4:10,14.64
2023/6/17 4:19,15.23
2023/6/17 4:20,4.48
2023/6/17 4:31,14.49
2023/6/17 4:37,13.37
2023/6/17 4:40,2.39
2023/6/17 4:46,15.65
2023/6/17 4:47,4.07
2023/6/17 4:52,13.49
2023/6/17 5:02,14.81
2023/6/17 5:08,15.23
2023/6/17 5:12,17.35
2023/6/17 5:13,4.03
2023/6/17 5:18,15.84
2023/6/17 5:24,24.31
2023/6/17 5:30,7.07
2023/6/17 5:40,17.12
2023/6/17 5:44,27.9
2023/6/17 5:46,5.96
2023/6/17 5:50,21.71
2023/6/17 5:55,18.74
2023/6/17 6:06,19.88
2023/6/17 6:18,23.98
2023/6/17 6:22,0
2023/6/17 6:36,24.09
2023/6/17 6:39,0
2023/6/17 6:41,22
2023/6/17 6:44,28.3
2023/6/17 6:48,25.46
2023/6/17 6:54,33.36
2023/6/17 7:04,25.71
2023/6/17 7:10,41.11
2023/6/17 7:14,21.63
2023/6/17 7:20,35.79
2023/6/17 7:26,34.44
2023/6/17 7:32,30.18
2023/6/17 7:38,0
2023/6/17 7:46,35
2023/6/17 7:47,3.05
2023/6/17 7:58,33.02
2023/6/17 8:03,32.5
2023/6/17 8:09,32.97
2023/6/17 8:15,47.26
2023/6/17 8:19,31.31
2023/6/17 8:31,39.09
2023/6/17 8:32,42.79
2023/6/17 8:41,35.09
2023/6/17 8:42,5.02
2023/6/17 8:46,39.67
2023/6/17 8:52,33.83
2023/6/17 9:01,37.09
2023/6/17 9:07,28.64
2023/6/17 9:13,36.1
2023/6/17 9:23,38.49
2023/6/17 9:25,60.4
2023/6/17 9:34,30.79
2023/6/17 9:40,47.25
2023/6/17 9:41,61.33
2023/6/17 9:51,40.17
2023/6/17 9:56,0
2023/6/17 10:06,42.3
2023/6/17 10:07,4.67
2023/6/17 10:12,38.15
2023/6/17 10:18,38.14
2023/6/17 10:24,40.78
2023/6/17 10:37,0
2023/6/17 10:51,41.69
2023/6/17 10:55,43.96
2023/6/17 11:01,44.68
2023/6/17 11:02,70.79
2023/6/17 11:07,39.96
2023/6/17 11:18,0
2023/6/17 11:28,43.4
2023/6/17 11:35,54.25
2023/6/17 11:50,82.85
2023/6/17 11:53,44.41
2023/6/17 12:00,43.62
2023/6/17 12:02,55.36
2023/6/17 12:06,51.06
2023/6/17 12:17,46.65
2023/6/17 12:18,4.81
2023/6/17 12:23,55.72
2023/6/17 12:29,50.94
2023/6/17 12:35,53.53
2023/6/17 12:44,46.5
2023/6/17 12:47,78.23
2023/6/17 12:56,49.12
2023/6/17 13:02,0
2023/6/17 13:05,52.07
2023/6/17 13:11,53.74
2023/6/17 13:12,39.02
2023/6/17 13:23,47.7
2023/6/17 13:29,49.33
2023/6/17 13:38,47.59
2023/6/17 13:44,44.75
2023/6/17 13:50,56.05
2023/6/17 13:51,75.19
2023/6/17 14:01,44.23
2023/6/17 14:12,29.13
2023/6/17 14:23,0.39
2023/6/17 14:28,41.89
2023/6/17 14:33,44.11
2023/6/17 14:46,46.42
2023/6/17 14:51,66.13
2023/6/17 14:55,44.92
2023/6/17 14:57,47.85
2023/6/17 15:06,48.35
2023/6/17 15:07,27.58
2023/6/17 15:12,49.11
2023/6/17 15:17,41.63
2023/6/17 15:22,44.39
2023/6/17 15:28,41.57
2023/6/17 15:42,44.84
2023/6/17 15:53,48.76
2023/6/17 15:54,63.02
2023/6/17 16:00,49.08
2023/6/17 16:10,48.69
2023/6/17 16:12,40.43
2023/6/17 16:18,44.89
2023/6/17 16:22,49.44
2023/6/17 16:33,42.12
2023/6/17 16:39,53.83
2023/6/17 16:48,39.01
2023/6/17 16:52,53.12
2023/6/17 17:13,46.26
2023/6/17 17:15,57.67
2023/6/17 17:18,49.84
2023/6/17 17:22,44.62
2023/6/17 17:23,48.57
2023/6/17 17:26,50.92
2023/6/17 17:32,40.59
2023/6/17 17:37,51.68
2023/6/17 17:38,3.18
2023/6/17 17:43,46.68
2023/6/17 17:55,47.77
2023/6/17 18:05,50.6
2023/6/17 18:16,54.51
2023/6/17 18:22,46.07
2023/6/17 18:27,47.91
2023/6/17 18:33,53.73
2023/6/17 18:39,42.93
2023/6/17 18:40,15.6
2023/6/17 18:48,52.55
2023/6/17 18:53,50.83
2023/6/17 18:55,31.35
2023/6/17 19:06,52.74
2023/6/17 19:08,76.83
2023/6/17 19:11,58
2023/6/17 19:16,49.05
2023/6/17 19:22,47.94
2023/6/17 19:33,54.74
2023/6/17 19:38,0
2023/6/17 19:49,51.28
2023/6/17 19:54,57.66
2023/6/17 20:00,0
2023/6/17 20:10,60.97
2023/6/17 20:16,65.29
2023/6/17 20:21,58.38
2023/6/17 20:27,65.7
2023/6/17 20:38,0
2023/6/17 20:47,54.86
2023/6/17 20:49,55.83
2023/6/17 20:59,56.57
2023/6/17 21:00,39.17
2023/6/17 21:11,61.72
2023/6/17 21:16,65.41
2023/6/17 21:21,52.62
2023/6/17 21:26,51.44
2023/6/17 21:27,58.42
2023/6/17 21:38,50.95
2023/6/17 21:49,53.99
2023/6/17 21:50,88.44
2023/6/17 21:57,61.53
2023/6/17 22:03,60.17
2023/6/17 22:07,64.46
2023/6/17 22:16,61.67
2023/6/17 22:22,57.13
2023/6/17 22:28,54.37
2023/6/17 22:32,57.61
2023/6/17 22:39,43.16
2023/6/17 22:44,52.05
2023/6/17 22:55,56.09
2023/6/17 23:00,0
2023/6/17 23:01,57.25
2023/6/17 23:10,58.83
2023/6/17 23:11,90.78
2023/6/17 23:21,58.72
2023/6/17 23:27,52.87
2023/6/17 23:33,42.84
2023/6/17 23:38,56.18
2023/6/17 23:39,39.86
2023/6/17 23:50,46.18
2023/6/17 23:51,65.62
2023/6/17 23:57,48.59
2023/6/18 0:05,44.01
2023/6/18 0:10,43.68
2023/6/18 0:12,43.4
2023/6/18 0:20,43.46
2023/6/18 0:27,31.38
2023/6/18 0:28,4.02
2023/6/18 0:37,36.73
2023/6/18 0:38,4.21
2023/6/18 0:44,34.59
2023/6/18 0:49,36.7
2023/6/18 0:58,33.89
2023/6/18 0:59,15.03
2023/6/18 1:05,43.44
2023/6/18 1:15,32.28
2023/6/18 1:19,23.63
2023/6/18 1:26,27.16
2023/6/18 1:36,24.84
2023/6/18 1:46,25.07
2023/6/18 1:48,3.98
2023/6/18 2:00,23.09
2023/6/18 2:04,23.97
2023/6/18 2:08,18.44
2023/6/18 2:09,63.49
2023/6/18 2:13,12
2023/6/18 2:19,22.72
2023/6/18 2:25,26.87
2023/6/18 2:29,18.18
2023/6/18 2:40,19.14
2023/6/18 2:46,18.02
2023/6/18 2:56,16.65
2023/6/18 3:01,15.9
2023/6/18 3:06,16.39
2023/6/18 3:07,3.81
2023/6/18 3:12,17.51
2023/6/18 3:22,0
2023/6/18 3:33,15.16
2023/6/18 3:38,15.35
2023/6/18 3:39,10.8
2023/6/18 3:43,15.78
2023/6/18 3:54,14.46
2023/6/18 3:58,16.95
2023/6/18 4:03,13.88
2023/6/18 4:05,33.8
2023/6/18 4:09,17
2023/6/18 4:20,0.72
2023/6/18 4:32,14.08
2023/6/18 4:39,15.12
2023/6/18 4:43,0
2023/6/18 4:45,15.14
2023/6/18 4:51,13.88
2023/6/18 4:53,4.21
2023/6/18 4:57,15.89
2023/6/18 5:03,14.39
2023/6/18 5:08,13.97
2023/6/18 5:17,17.54
2023/6/18 5:18,3.97
2023/6/18 5:28,15.75
2023/6/18 5:39,20.45
2023/6/18 5:44,21.16
2023/6/18 5:50,20.21
2023/6/18 5:55,19.33
2023/6/18 6:01,0.82
2023/6/18 6:05,19.77
2023/6/18 6:11,21.96
2023/6/18 6:18,23.26
2023/6/18 6:30,4.12
2023/6/18 6:31,22.9
2023/6/18 6:39,2.22
2023/6/18 6:44,23.21
2023/6/18 6:49,24.61
2023/6/18 6:53,26.58
2023/6/18 7:04,26.02
2023/6/18 7:05,89.76
2023/6/18 7:09,29.7
2023/6/18 7:20,31.23
2023/6/18 7:21,18.17
2023/6/18 7:30,31.62
2023/6/18 7:35,31.26
2023/6/18 7:40,33.12
2023/6/18 7:47,0
2023/6/18 7:52,31.43
2023/6/18 8:02,33.56
2023/6/18 8:03,4.03
2023/6/18 8:09,37.86
2023/6/18 8:15,41.65
2023/6/18 8:24,28.55
2023/6/18 8:25,73.64
2023/6/18 8:39,34.72
2023/6/18 8:42,39.42
2023/6/18 8:46,34.82
2023/6/18 8:47,0
2023/6/18 8:56,35.33
2023/6/18 8:57,28.81
2023/6/18 9:02,34.41
2023/6/18 9:08,33.5
2023/6/18 9:18,37.43
2023/6/18 9:23,39.71
2023/6/18 9:30,40.77
2023/6/18 9:41,39.85
2023/6/18 9:42,89.68
2023/6/18 9:50,42.39
2023/6/18 9:51,66.93
2023/6/18 10:02,43.29
2023/6/18 10:07,39.01
2023/6/18 10:19,42.95
2023/6/18 10:23,41.02
2023/6/18 10:30,50.37
2023/6/18 10:39,39.62
2023/6/18 10:45,49.51
2023/6/18 10:49,48.73
2023/6/18 10:50,47.23
2023/6/18 10:54,43.64
2023/6/18 10:55,67.25
2023/6/18 11:07,47.94
2023/6/18 11:17,43.4
2023/6/18 11:23,43.5
2023/6/18 11:28,43.9
2023/6/18 11:39,46.91
2023/6/18 11:48,48.87
2023/6/18 11:54,49.91
2023/6/18 11:55,85.55
2023/6/18 11:59,53.57
2023/6/18 12:05,44.27
2023/6/18 12:12,55.03
2023/6/18 12:13,4.21
2023/6/18 12:21,56.01
2023/6/18 12:28,39.97
2023/6/18 12:29,39.96
2023/6/18 12:39,50.34
2023/6/18 12:44,52.14
2023/6/18 12:46,78.42
2023/6/18 12:54,54.19
2023/6/18 12:58,56.37
2023/6/18 13:01,54.23
2023/6/18 13:11,55.71
2023/6/18 13:16,53.88
2023/6/18 13:18,11.52
2023/6/18 13:22,55.06
2023/6/18 13:33,48.37
2023/6/18 13:39,48.69
2023/6/18 13:44,54.95
2023/6/18 13:45,66.03
2023/6/18 13:55,70.41
2023/6/18 14:06,51.8
2023/6/18 14:07,22.16
2023/6/18 14:17,48.45
2023/6/18 14:22,45.39
2023/6/18 14:23,0.51
2023/6/18 14:28,46.52
2023/6/18 14:34,46.6
2023/6/18 14:44,84.33
2023/6/18 14:55,49.61
2023/6/18 15:00,49.97
2023/6/18 15:06,51.51
2023/6/18 15:11,0
2023/6/18 15:21,47.13
2023/6/18 15:28,37.97
2023/6/18 15:33,45.1
2023/6/18 15:37,53.17
2023/6/18 15:39,41.85
2023/6/18 15:49,47.62
2023/6/18 15:54,38.86
2023/6/18 15:55,89.46
2023/6/18 16:06,48.35
2023/6/18 16:07,63.52
2023/6/18 16:11,49.9
2023/6/18 16:18,39.26
2023/6/18 16:22,54.38
2023/6/18 16:28,37.63
2023/6/18 16:38,49.2
2023/6/18 16:44,45.52
2023/6/18 16:45,88.4
2023/6/18 16:54,44.95
2023/6/18 16:55,53.24
2023/6/18 17:00,50.87
2023/6/18 17:07,52.78
2023/6/18 17:12,47.04
2023/6/18 17:17,54.66
2023/6/18 17:22,47.97
2023/6/18 17:32,44.92
2023/6/18 17:33,4.73
2023/6/18 17:39,51.65
2023/6/18 17:43,44.02
2023/6/18 17:50,52.64
2023/6/18 17:55,47.31
2023/6/18 18:00,47.08
2023/6/18 18:11,0
2023/6/18 18:17,45.64
2023/6/18 18:23,44.03
2023/6/18 18:28,43.76
2023/6/18 18:37,53.82
2023/6/18 18:38,2.73
2023/6/18 18:48,49.12
2023/6/18 18:49,9.49
2023/6/18 18:55,57.52
2023/6/18 19:00,47.12
2023/6/18 19:11,54.19
2023/6/18 19:16,54.51
2023/6/18 19:17,28.77
2023/6/18 19:23,47.67
2023/6/18 19:31,55.64
2023/6/18 19:33,10.33
2023/6/18 19:42,57.94
2023/6/18 19:49,38.91
2023/6/18 19:54,56.5
2023/6/18 20:00,56.34
2023/6/18 20:04,45.7
2023/6/18 20:10,68.08
2023/6/18 20:16,64.29
2023/6/18 20:22,57.97
2023/6/18 20:33,57.51
2023/6/18 20:37,63.86
2023/6/18 20:43,48.25
2023/6/18 20:45,60.82
2023/6/18 20:55,53.9
2023/6/18 21:04,56.81
2023/6/18 21:06,81.51
2023/6/18 21:16,57.6
2023/6/18 21:17,90.63
2023/6/18 21:27,62.71
2023/6/18 21:28,36.5
2023/6/18 21:37,64.59
2023/6/18 21:44,47.61
2023/6/18 21:49,52.09
2023/6/18 21:55,50.3
2023/6/18 22:00,55.79
2023/6/18 22:11,63.69
2023/6/18 22:17,53.59
2023/6/18 22:23,44.86
2023/6/18 22:33,55.78
2023/6/18 22:38,70.48
2023/6/18 22:44,47.61
2023/6/18 22:49,60.55
2023/6/18 22:55,60.16
2023/6/18 22:59,52.33
2023/6/18 23:00,77.16
2023/6/18 23:11,61.53
2023/6/18 23:21,54.64
2023/6/18 23:23,22.46
2023/6/18 23:32,54.95
2023/6/18 23:33,3.81
2023/6/18 23:44,43.62
2023/6/18 23:48,46.46
2023/6/18 23:49,34.95
2023/6/18 23:59,41.99
2023/6/19 0:00,93.72
2023/6/19 0:06,44.69
2023/6/19 0:11,40.94
2023/6/19 0:17,32.22
2023/6/19 0:27,36.11
2023/6/19 0:32,32.68
2023/6/19 0:43,30.38
2023/6/19 0:47,34.21
2023/6/19 0:53,26.56
2023/6/19 0:54,35.37
2023/6/19 1:04,27.02
2023/6/19 1:09,38.71
2023/6/19 1:20,27.58
2023/6/19 1:25,24.68
2023/6/19 1:30,22.75
2023/6/19 1:41,22.01
2023/6/19 1:42,3.83
2023/6/19 1:51,21.21
2023/6/19 1:57,19.13
2023/6/19 2:02,19.68
2023/6/19 2:03,3.19
2023/6/19 2:08,20.04
2023/6/19 2:13,19.2
2023/6/19 2:23,18.49
2023/6/19 2:28,19.01
2023/6/19 2:34,22.24
2023/6/19 2:35,19.14
2023/6/19 2:45,17.25
2023/6/19 2:50,16.03
2023/6/19 3:01,15.83
2023/6/19 3:06,13.03
2023/6/19 3:10,17.17
2023/6/19 3:11,4.06
2023/6/19 3:16,15.55
2023/6/19 3:26,15.08
2023/6/19 3:27,3.84
2023/6/19 3:37,14.57
2023/6/19 3:42,14.08
2023/6/19 3:49,13.15
2023/6/19 3:54,15.12
2023/6/19 4:03,14.02
2023/6/19 4:08,12.94
2023/6/19 4:09,53.45
2023/6/19 4:19,14.35
2023/6/19 4:20,4.67
2023/6/19 4:29,14.74
2023/6/19 4:30,8.94
2023/6/19 4:40,13.92
2023/6/19 4:46,13.05
2023/6/19 4:56,13.91
2023/6/19 5:01,14.63
2023/6/19 5:07,14.36
2023/6/19 5:17,15.78
2023/6/19 5:18,3.93
2023/6/19 5:28,17.51
2023/6/19 5:34,16.72
2023/6/19 5:43,18.27
2023/6/19 5:49,21.78
2023/6/19 5:54,0
2023/6/19 5:55,23.44
2023/6/19 6:06,0
2023/6/19 6:07,21.96
2023/6/19 6:19,21.51
2023/6/19 6:22,5.24
2023/6/19 6:37,24.26
2023/6/19 6:45,23.29
2023/6/19 6:47,24.54
2023/6/19 6:49,26.48
2023/6/19 6:53,25.15
2023/6/19 6:58,25.67
2023/6/19 6:59,11.02
2023/6/19 7:03,30.77
2023/6/19 7:09,27.16
2023/6/19 7:18,29.78
2023/6/19 7:19,85.55
2023/6/19 7:25,32.11
2023/6/19 7:30,33.29
2023/6/19 7:36,26.76
2023/6/19 7:42,28.39
2023/6/19 7:47,28.78
2023/6/19 7:51,36.44
2023/6/19 8:02,29.1
2023/6/19 8:07,0
2023/6/19 8:17,34.41
2023/6/19 8:19,26.67
2023/6/19 8:28,31.77
2023/6/19 8:34,34.2
2023/6/19 8:39,37.44
2023/6/19 8:45,35.75
2023/6/19 8:50,86.41
2023/6/19 9:01,32.57
2023/6/19 9:06,30.88
2023/6/19 9:17,31.06
2023/6/19 9:22,36.65
2023/6/19 9:31,28.69
2023/6/19 9:32,4.59
2023/6/19 9:35,39.19
2023/6/19 9:47,31.33
2023/6/19 9:48,36.22
2023/6/19 9:50,62.14
2023/6/19 10:00,33.68
2023/6/19 10:01,56.92
2023/6/19 10:11,35.55
2023/6/19 10:16,34.95
2023/6/19 10:22,33.92
2023/6/19 10:27,34.35
2023/6/19 10:28,3.89
2023/6/19 10:32,38.35
2023/6/19 10:42,37.1
2023/6/19 10:45,12.79
2023/6/19 10:54,36.16
2023/6/19 10:59,36.02
2023/6/19 11:03,36.89
2023/6/19 11:05,65.76
2023/6/19 11:10,37.24
2023/6/19 11:15,42.17
2023/6/19 11:21,39.94
2023/6/19 11:27,36.67
2023/6/19 11:31,35.41
2023/6/19 11:48,0
2023/6/19 11:50,37.59
2023/6/19 11:52,38.93
2023/6/19 11:54,5.07
2023/6/19 12:03,44.88
2023/6/19 12:09,0
2023/6/19 12:19,40.82
2023/6/19 12:25,49.73
2023/6/19 12:26,67.77
2023/6/19 12:32,42.61
2023/6/19 12:36,47.28
2023/6/19 12:42,45.78
2023/6/19 12:52,43.2
2023/6/19 12:53,3.93
