collect_time,cpu_util
2023/6/17 0:03,35.91
2023/6/17 0:08,32.95
2023/6/17 0:13,33.94
2023/6/17 0:18,33.68
2023/6/17 0:23,32.84
2023/6/17 0:28,32.83
2023/6/17 0:33,32.53
2023/6/17 0:38,32.07
2023/6/17 0:43,31.52
2023/6/17 0:48,31.26
2023/6/17 0:53,31.31
2023/6/17 0:58,30.9
2023/6/17 1:03,31.07
2023/6/17 1:08,31.02
2023/6/17 1:13,28.78
2023/6/17 1:18,26.08
2023/6/17 1:23,26.42
2023/6/17 1:28,25.67
2023/6/17 1:33,24.96
2023/6/17 1:38,25.47
2023/6/17 1:43,24.61
2023/6/17 1:48,24.36
2023/6/17 1:53,25.18
2023/6/17 1:58,24.19
2023/6/17 2:03,24.24
2023/6/17 2:08,24.18
2023/6/17 2:13,22.51
2023/6/17 2:18,23.1
2023/6/17 2:23,23.29
2023/6/17 2:28,23.29
2023/6/17 2:33,22.33
2023/6/17 2:38,22.23
2023/6/17 2:43,21.6
2023/6/17 2:48,18.91
2023/6/17 2:53,18.23
2023/6/17 2:58,19.07
2023/6/17 3:03,18.76
2023/6/17 3:08,19.17
2023/6/17 3:13,16.77
2023/6/17 3:18,16.28
2023/6/17 3:23,15.97
2023/6/17 3:28,15.97
2023/6/17 3:33,15.3
2023/6/17 3:38,15.51
2023/6/17 3:43,14.99
2023/6/17 3:48,15.54
2023/6/17 3:53,16.58
2023/6/17 3:58,16.87
2023/6/17 4:03,17.21
2023/6/17 4:08,17.21
2023/6/17 4:13,16.48
2023/6/17 4:18,15.85
2023/6/17 4:23,15.68
2023/6/17 4:28,15.61
2023/6/17 4:33,15.64
2023/6/17 4:38,15.51
2023/6/17 4:43,15.79
2023/6/17 4:48,15.99
2023/6/17 4:53,17.18
2023/6/17 4:58,17.46
2023/6/17 5:03,17.92
2023/6/17 5:08,17.39
2023/6/17 5:13,16.87
2023/6/17 5:18,16.22
2023/6/17 5:23,16.28
2023/6/17 5:28,16.35
2023/6/17 5:33,16.38
2023/6/17 5:38,16.84
2023/6/17 5:43,16.77
2023/6/17 5:48,17.77
2023/6/17 5:53,18.46
2023/6/17 5:58,19.89
2023/6/17 6:03,20.72
2023/6/17 6:08,19.44
2023/6/17 6:13,18.04
2023/6/17 6:18,17.68
2023/6/17 6:23,18.27
2023/6/17 6:28,17.7
2023/6/17 6:33,18.75
2023/6/17 6:38,18.45
2023/6/17 6:43,18.39
2023/6/17 6:48,19.26
2023/6/17 6:53,18.95
2023/6/17 6:58,19.65
2023/6/17 7:03,20.11
2023/6/17 7:08,20.2
2023/6/17 7:13,20.56
2023/6/17 7:18,20.79
2023/6/17 7:23,20.54
2023/6/17 7:28,20.91
2023/6/17 7:33,21.06
2023/6/17 7:38,21.08
2023/6/17 7:43,20.74
2023/6/17 7:48,24.05
2023/6/17 7:53,27.28
2023/6/17 7:58,27.85
2023/6/17 8:03,28.33
2023/6/17 8:08,29.54
2023/6/17 8:13,30.33
2023/6/17 8:18,31.38
2023/6/17 8:23,32.1
2023/6/17 8:28,32.05
2023/6/17 8:33,32.61
2023/6/17 8:38,31.72
2023/6/17 8:43,31.77
2023/6/17 8:48,32.74
2023/6/17 8:53,32.13
