collect_time,cpu_util
2023/6/17 0:00,58.11
2023/6/17 0:05,55.48
2023/6/17 0:10,60.41
2023/6/17 0:15,61.77
2023/6/17 0:21,61.75
2023/6/17 0:25,55.15
2023/6/17 0:30,62.75
2023/6/17 0:36,62.8
2023/6/17 0:40,63.34
2023/6/17 0:45,61.5
2023/6/17 0:51,58.17
2023/6/17 0:55,52.29
2023/6/17 1:01,59.9
2023/6/17 1:05,67.7
2023/6/17 1:10,60.62
2023/6/17 1:15,64.06
2023/6/17 1:21,61.23
2023/6/17 1:26,60.82
2023/6/17 1:31,62.47
2023/6/17 1:36,61.73
2023/6/17 1:40,62.56
2023/6/17 1:45,60.94
2023/6/17 1:51,61.11
2023/6/17 1:56,61.1
2023/6/17 2:00,62.11
2023/6/17 2:06,62.21
2023/6/17 2:11,61.09
2023/6/17 2:16,59.95
2023/6/17 2:21,59.55
2023/6/17 2:25,58.41
2023/6/17 2:30,62.11
2023/6/17 2:35,63.69
2023/6/17 2:40,67.38
2023/6/17 2:45,68.49
2023/6/17 2:50,62.43
2023/6/17 2:56,61.08
2023/6/17 3:01,60.14
2023/6/17 3:06,61.58
2023/6/17 3:11,59.01
2023/6/17 3:14,58.97
2023/6/17 3:20,66.39
2023/6/17 3:26,62.22
2023/6/17 3:31,61.97
2023/6/17 3:35,61.27
2023/6/17 3:40,59.24
2023/6/17 3:46,57.25
2023/6/17 3:50,52.98
2023/6/17 3:55,59.67
2023/6/17 4:00,58.75
2023/6/17 4:05,60.93
2023/6/17 4:10,58.51
2023/6/17 4:16,60.43
2023/6/17 4:20,62.47
2023/6/17 4:26,58.8
2023/6/17 4:30,60.55
2023/6/17 4:37,61.83
2023/6/17 4:40,59.5
2023/6/17 4:46,61.35
2023/6/17 4:51,59.97
2023/6/17 4:55,54.44
2023/6/17 5:01,57.73
2023/6/17 5:05,61.72
2023/6/17 5:10,59.37
2023/6/17 5:16,58.04
2023/6/17 5:21,61.07
2023/6/17 5:26,59.18
2023/6/17 5:31,60.35
2023/6/17 5:36,61.78
2023/6/17 5:40,62.84
2023/6/17 5:45,51.1
2023/6/17 5:50,61.28
2023/6/17 5:56,61.34
2023/6/17 6:00,61.73
2023/6/17 6:06,61.16
2023/6/17 6:12,56.91
2023/6/17 6:17,60.51
2023/6/17 6:20,53.06
2023/6/17 6:26,51.1
2023/6/17 6:33,51.25
2023/6/17 6:36,60.71
2023/6/17 6:40,60.51
2023/6/17 6:46,59.96
2023/6/17 6:50,50.06
2023/6/17 6:56,57.46
2023/6/17 7:01,59.46
2023/6/17 7:06,59.55
2023/6/17 7:10,57.97
2023/6/17 7:15,56.27
2023/6/17 7:21,53.67
2023/6/17 7:25,57.6
2023/6/17 7:30,54.17
2023/6/17 7:36,59.4
2023/6/17 7:41,55.04
2023/6/17 7:45,54.77
